text_content,label
I've attached the final report for the project. Please review it by end of day. (362),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/73646 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (622),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (2),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (6),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1005),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (311),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/81431",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (930),0
I've attached the final report for the project. Please review it by end of day. (665),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (364),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/18259",1
I've attached the final report for the project. Please review it by end of day. (215),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/86272",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (27),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/37082",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (525)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/16397 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (950),0
I've attached the final report for the project. Please review it by end of day. (638),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (302)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (718)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (691)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/75681 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/88249",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (624)",0
I've attached the final report for the project. Please review it by end of day. (7),0
I've attached the final report for the project. Please review it by end of day. (256),0
I've attached the final report for the project. Please review it by end of day. (803),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (25)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (336)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (572),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (47)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/92970",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (106)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (349),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (55),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (238),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (213)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (120)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/32614 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (1034),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (793)",0
I've attached the final report for the project. Please review it by end of day. (72),0
I've attached the final report for the project. Please review it by end of day. (922),0
I've attached the final report for the project. Please review it by end of day. (812),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/10671 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (77),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (944),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/96143",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (45),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/42972 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (523),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (232),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (644),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/63268 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/59786",1
I've attached the final report for the project. Please review it by end of day. (1083),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (533),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/82847 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/13754 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (603),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (465),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/84441 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (788)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/87866 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/44832 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/51874 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (60),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/52946 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/14255",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (92)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (666)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1053)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/41822 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (194),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (280),0
I've attached the final report for the project. Please review it by end of day. (695),0
I've attached the final report for the project. Please review it by end of day. (994),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (359)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/77843",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (519),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/86637",1
I've attached the final report for the project. Please review it by end of day. (1096),0
I've attached the final report for the project. Please review it by end of day. (1006),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1063),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (847)",0
I've attached the final report for the project. Please review it by end of day. (182),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/64237",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/25317 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (110),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/46455 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/86589 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/69379 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (42),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (746)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (125)",0
I've attached the final report for the project. Please review it by end of day. (204),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/29096 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (52),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/53408 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (545),0
I've attached the final report for the project. Please review it by end of day. (68),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/58756",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/52874 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (507),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/38138",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (329),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/18706 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (183)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (137),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (899)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (796)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (132)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (80),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/62233 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (541),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/91709",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (983)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (165)",0
I've attached the final report for the project. Please review it by end of day. (248),0
I've attached the final report for the project. Please review it by end of day. (446),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/88002 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (858),0
Congratulations! You've won a FREE prize money of $10000. Text WINNER to 88888 to claim. Offer ends today!,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (97),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/99709 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (737)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/78244",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (102),0
I've attached the final report for the project. Please review it by end of day. (434),0
I've attached the final report for the project. Please review it by end of day. (74),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/59666 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (1091),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (918),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/86373 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/57864",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/91929 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (762)",0
I've attached the final report for the project. Please review it by end of day. (989),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (388)",0
I've attached the final report for the project. Please review it by end of day. (235),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (267),0
I've attached the final report for the project. Please review it by end of day. (1078),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (117),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/46378 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (673),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (249),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/60192",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (94)",0
I've attached the final report for the project. Please review it by end of day. (33),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/71929 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/15782 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (448),0
I've attached the final report for the project. Please review it by end of day. (716),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/89026",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/65731 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (0),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/66846",1
I've attached the final report for the project. Please review it by end of day. (82),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/55500",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (676)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/92197 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (1046),0
I've attached the final report for the project. Please review it by end of day. (770),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/18329 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/74077 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/13712 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/36589 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (404),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/24056",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/67492 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (104),0
I've attached the final report for the project. Please review it by end of day. (688),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/41419 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (826),0
I've attached the final report for the project. Please review it by end of day. (62),0
I've attached the final report for the project. Please review it by end of day. (852),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/36035 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (223),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (145),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1088)",0
I've attached the final report for the project. Please review it by end of day. (373),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/68762 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/26184",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/69474",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/66088",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/22857 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (9),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (449)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (708)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (255),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (882)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (389)",0
I've attached the final report for the project. Please review it by end of day. (908),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (924),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/53108 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/62930",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (460)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/58770",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (958)",0
I've attached the final report for the project. Please review it by end of day. (501),0
I've attached the final report for the project. Please review it by end of day. (739),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/90797 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (868),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (731)",0
I've attached the final report for the project. Please review it by end of day. (539),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (697)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/50846",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/85054",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1031),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (372),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (667),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/40027",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (357),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (967),0
I've attached the final report for the project. Please review it by end of day. (783),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (735)",0
I've attached the final report for the project. Please review it by end of day. (1035),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (970),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/26309 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/39759",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/90896 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/49922",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/33177 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (885),0
I've attached the final report for the project. Please review it by end of day. (79),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (814)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/22342 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (671),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/55241",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (57)",0
I've attached the final report for the project. Please review it by end of day. (133),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/23224 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (933),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/61112",1
I've attached the final report for the project. Please review it by end of day. (823),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (504)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/67941",1
I've attached the final report for the project. Please review it by end of day. (347),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (386),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1024)",0
I've attached the final report for the project. Please review it by end of day. (894),0
I've attached the final report for the project. Please review it by end of day. (828),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/39118 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (475)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/38602 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/91958 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (652),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (172),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/85452",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (38)",0
I've attached the final report for the project. Please review it by end of day. (713),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (90)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/42602",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (875),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/79626",1
I've attached the final report for the project. Please review it by end of day. (1093),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/12079",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/22182",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/63330 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (499),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (338)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (28),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/46751",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/20258",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (945),0
I've attached the final report for the project. Please review it by end of day. (169),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (912)",0
I've attached the final report for the project. Please review it by end of day. (491),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (953),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1097)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1032)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (587)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (750),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (657),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (234)",0
I've attached the final report for the project. Please review it by end of day. (732),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/43755",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/96444 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/23395 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/27633 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (934),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1065),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (108)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/43397",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (568),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/40678",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/96925 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (890)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (947),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1048),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/44084 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/45435",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/82545",1
I've attached the final report for the project. Please review it by end of day. (884),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/48067",1
I've attached the final report for the project. Please review it by end of day. (850),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (734),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (717)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (454)",0
I've attached the final report for the project. Please review it by end of day. (264),0
I've attached the final report for the project. Please review it by end of day. (75),0
I've attached the final report for the project. Please review it by end of day. (444),0
I've attached the final report for the project. Please review it by end of day. (395),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (176),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1042),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/17099 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/66979",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/62393",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (595)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (61)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (872)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/72046",1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/93457 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (278)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (36),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/58689",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (662)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/33705",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/76672",1
I've attached the final report for the project. Please review it by end of day. (977),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/60138",1
I've attached the final report for the project. Please review it by end of day. (738),0
I've attached the final report for the project. Please review it by end of day. (191),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (919),0
I've attached the final report for the project. Please review it by end of day. (456),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (675),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (760)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/83445 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (728)",0
I've attached the final report for the project. Please review it by end of day. (412),0
I've attached the final report for the project. Please review it by end of day. (1098),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (825),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/62269 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (616),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (114)",0
I've attached the final report for the project. Please review it by end of day. (417),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/27071 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (969),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (604)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/36170",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (89)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (848)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/12356 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/27862",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (753)",0
I've attached the final report for the project. Please review it by end of day. (498),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (11),0
I've attached the final report for the project. Please review it by end of day. (396),0
